Region Code,Bldg State,Bldg Status,Property Type,Bldg ANSI Usable,Total Parking Spaces,Owned/Leased,Construction Date,Historical Type,Historical Status,ABA Accessibility Flag ,Building Age,Cluster
5.0,MI,ACTIVE,BUILDING,2652.9999999999964,8.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,0
5.0,MI,ACTIVE,BUILDING,1050.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,0
5.0,MI,ACTIVE,BUILDING,5188.999999999996,21.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,0
5.0,MI,ACTIVE,BUILDING,8893.0,44.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MI,ACTIVE,BUILDING,1800.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MI,ACTIVE,BUILDING,2011.0000000000036,2.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MI,ACTIVE,BUILDING,7947.000000000004,40.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MI,ACTIVE,BUILDING,4567.0,26.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,0
5.0,MI,ACTIVE,BUILDING,700.0,2.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MI,ACTIVE,BUILDING,16347.0,80.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,0
5.0,MI,ACTIVE,BUILDING,1500.0000000000036,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MI,ACTIVE,BUILDING,4816.000000000004,2.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,0
5.0,MI,ACTIVE,BUILDING,2228.9999999999964,2.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MI,ACTIVE,BUILDING,8144.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MI,ACTIVE,BUILDING,16634.0,60.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,0
5.0,MI,ACTIVE,BUILDING,11200.0,15.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MI,ACTIVE,BUILDING,1828.0,0.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,0
5.0,MI,ACTIVE,BUILDING,6956.0,32.0,LEASED,2000-01-01,Field Not In Use, ,Will Conform,25.0,0
5.0,MI,ACTIVE,BUILDING,3937.0,0.0,LEASED,2000-01-01,Field Not In Use, ,Will Conform,25.0,0
5.0,MI,ACTIVE,BUILDING,3976.0,0.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,0
5.0,MI,ACTIVE,BUILDING,667.0,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,0
5.0,MI,ACTIVE,BUILDING,4712.999999999996,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MI,ACTIVE,BUILDING,9950.0,10.0,LEASED,2000-01-01,Field Not In Use, ,Will Conform,25.0,0
5.0,MI,ACTIVE,BUILDING,26659.0,8.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,74547.0,56.0,OWNED,2030-01-01,Field Not In Use,National Register Listed,Will Conform,-5.0,0
5.0,MN,ACTIVE,BUILDING,23010.0,10.0,OWNED,2004-01-01,Field Not In Use,National Register Listed,Will Conform,21.0,0
5.0,MN,ACTIVE,BUILDING,75402.0,55.0,OWNED,2015-01-01,Field Not In Use,National Register Listed,Will Conform,10.0,0
5.0,MN,ACTIVE,BUILDING,19589.0,100.0,OWNED,2069-01-01,Field Not In Use, ,Will Conform,-44.0,0
5.0,MN,ACTIVE,BUILDING,2081.0,11.0,LEASED,2065-01-01,Field Not In Use,Not Evaluated,Will Conform,-40.0,0
5.0,MN,ACTIVE,BUILDING,419058.0,0.0,OWNED,2069-01-01,Field Not In Use,Not Evaluated,Will Conform,-44.0,3
5.0,MN,ACTIVE,BUILDING,243447.99999999997,85.0,OWNED,2065-01-01,Field Not In Use,Not Evaluated,Will Conform,-40.0,3
5.0,MN,ACTIVE,BUILDING,5457.0,13.0,OWNED,2069-01-01,Field Not In Use, ,Will Conform,-44.0,0
5.0,MN,ACTIVE,BUILDING,7421.000000000004,7.0,OWNED,2066-01-01,Field Not In Use, ,Will Conform,-41.0,0
5.0,MN,ACTIVE,STRUCTURE,0.0,170.0,OWNED,2069-01-01,Field Not In Use,Not Evaluated,Will Conform,-44.0,0
5.0,MN,ACTIVE,BUILDING,1417.0,0.0,OWNED,2072-01-01,Field Not In Use, ,Will Conform,-47.0,0
5.0,MN,ACTIVE,BUILDING,320009.0,506.0,OWNED,1997-05-01,Field Not In Use,Not Evaluated,Yes,28.0,3
5.0,MN,ACTIVE,BUILDING,0.0,0.0,OWNED,2066-05-19,Field Not In Use, ,Will Conform,-41.0,0
5.0,MN,ACTIVE,BUILDING,1438.0,0.0,OWNED,2009-02-19,Field Not In Use,Not Evaluated,Will Conform,16.0,0
5.0,MN,ACTIVE,BUILDING,8872.0,4.999999999999993,OWNED,1993-01-01,Field Not In Use,Not Evaluated,Will Conform,32.0,0
5.0,MN,ACTIVE,STRUCTURE,0.0,80.0,OWNED,2069-01-01,Field Not In Use, ,Will Conform,-44.0,0
5.0,MN,ACTIVE,BUILDING,8731.000000000004,0.0,OWNED,1997-10-01,Field Not In Use,Not Evaluated,Will Conform,28.0,0
5.0,MN,ACTIVE,BUILDING,19296.0,27.0,OWNED,2010-01-01,Field Not In Use,Not Evaluated,Yes,15.0,0
5.0,MN,ACTIVE,BUILDING,8942.0,0.0,OWNED,2010-01-01,Field Not In Use,Not Evaluated,Yes,15.0,0
5.0,MN,ACTIVE,BUILDING,6997.0,0.0,OWNED,2010-01-01,Field Not In Use,Not Evaluated,Yes,15.0,0
5.0,MN,ACTIVE,BUILDING,1664.0,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,2279.9999999999964,11.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,19121.0,4.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,2391.0,4.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,33849.0,22.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,5022.000000000004,23.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,3056.0,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,2979.0000000000036,2.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,4757.0,10.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,20051.0,35.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,86516.0,101.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,22278.0,91.0,LEASED,2000-04-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,6088.0,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,3303.0000000000036,0.0,LEASED,2000-01-01,Field Not In Use,National Register Listed,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,4920.000000000004,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,2512.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,6634.999999999996,30.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,8101.000000000004,6.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,8551.0,7.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,6153.0,32.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,19205.0,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,2731.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,9446.0,45.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,10680.0,50.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,11016.0,29.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,2189.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,676.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,822.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,507.0,2.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,830.0,2.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,160.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,1429.9999999999964,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,534.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,1550.0000000000036,0.9999999999999929,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,132652.0,93.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,2664.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,23400.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,4462.0,20.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,4057.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,5799.999999999996,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,5628.0,0.0,LEASED,2007-10-05,Field Not In Use,Not Evaluated,Will Conform,18.0,0
5.0,MN,ACTIVE,BUILDING,150158.0,220.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,5900.0,32.0,LEASED,2008-10-01,Field Not In Use,Not Evaluated,Yes,17.0,0
5.0,MN,ACTIVE,BUILDING,15870.0,80.0,LEASED,2010-09-30,Field Not In Use,Not Evaluated,Yes,15.0,0
5.0,MN,ACTIVE,BUILDING,31203.0,81.0,LEASED,2009-09-01,Field Not In Use,Not Evaluated,Yes,16.0,0
5.0,MN,ACTIVE,BUILDING,31386.0,80.0,LEASED,2009-12-01,Field Not In Use,Not Evaluated,Yes,16.0,0
5.0,MN,ACTIVE,STRUCTURE,0.0,4.0,LEASED,2008-10-01,Field Not In Use,Not Evaluated,Yes,17.0,0
5.0,MN,ACTIVE,BUILDING,1607.0,0.0,LEASED,1890-03-09,Field Not In Use,National Register Listed,Yes,135.0,0
5.0,MN,ACTIVE,BUILDING,4251.999999999996,14.0,LEASED,2008-02-17,Field Not In Use,Not Evaluated,Will Conform,17.0,0
5.0,MN,ACTIVE,BUILDING,31257.0,85.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,0
5.0,MN,ACTIVE,BUILDING,4129.0,4.999999999999993,LEASED,2005-07-01,Field Not In Use,Not Evaluated,Yes,20.0,0
5.0,MN,ACTIVE,BUILDING,9752.0,11.0,LEASED,2010-05-14,Field Not In Use,Not Evaluated,Yes,15.0,0
5.0,MN,ACTIVE,BUILDING,4343.0,27.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,36771.0,46.0,LEASED,2011-01-01,Field Not In Use,Not Evaluated,Yes,14.0,0
5.0,MN,ACTIVE,BUILDING,2889.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,0
5.0,MN,ACTIVE,BUILDING,5148.0,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,112260.0,46.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,0.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,0
5.0,MN,ACTIVE,BUILDING,1013.0,15.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,STRUCTURE,0.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,No,25.0,0
5.0,MN,ACTIVE,BUILDING,2315.0000000000036,8.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,1475.0,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,2696.0,2.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,5782.0,4.999999999999993,LEASED,2000-01-01,Field Not In Use,National Register Listed,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,2741.0000000000036,4.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,17422.0,72.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,31786.0,10.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,8042.0,0.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,5769.000000000004,25.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,1533.0000000000036,0.0,LEASED,2000-01-01,Field Not In Use,National Register Listed,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,435.0,4.0,LEASED,2000-01-01,Field Not In Use, ,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,24339.0,161.0,LEASED,2000-01-01,Field Not In Use, ,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,182275.0,236.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,MN,ACTIVE,BUILDING,3078.9999999999964,0.9999999999999929,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,MN,ACTIVE,BUILDING,36998.0,214.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,273100.0,11.0,OWNED,2038-01-01,Field Not In Use,National Register Listed,Will Conform,-13.0,3
5.0,OH,ACTIVE,BUILDING,98033.0,13.0,OWNED,2010-01-01,Field Not In Use,National Register Listed,Yes,15.0,0
5.0,OH,ACTIVE,BUILDING,126940.0,125.0,OWNED,2034-01-01,Field Not In Use,National Register Listed,Will Conform,-9.0,0
5.0,OH,ACTIVE,BUILDING,8202.000000000004,9.0,OWNED,2038-01-01,Field Not In Use,National Register Listed,Yes,-13.0,0
5.0,OH,ACTIVE,BUILDING,661.0,0.0,LEASED,2034-01-01,Field Not In Use,Not Evaluated,Will Conform,-9.0,0
5.0,OH,ACTIVE,BUILDING,51997.0,37.0,OWNED,2032-01-01,Field Not In Use,National Register Listed,Will Conform,-7.0,0
5.0,OH,ACTIVE,BUILDING,490797.00000000006,188.0,OWNED,2064-01-01,Field Not In Use,National Register Eligible,Will Conform,-39.0,3
5.0,OH,ACTIVE,BUILDING,823784.9999999999,321.0,OWNED,2066-01-01,Field Not In Use,National Register Listed,Will Conform,-41.0,3
5.0,OH,ACTIVE,BUILDING,109631.0,317.0,OWNED,2074-01-01,Field Not In Use,Not Evaluated,Will Conform,-49.0,0
5.0,OH,ACTIVE,BUILDING,113224.0,33.0,OWNED,2074-01-01,Field Not In Use,National Register Listed,Will Conform,-49.0,0
5.0,OH,ACTIVE,STRUCTURE,0.0,95.0,OWNED,1979-01-01,Field Not In Use,Not Evaluated,Will Conform,46.0,0
5.0,OH,ACTIVE,BUILDING,3738.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,172850.0,0.0,OWNED,1977-01-01,Field Not In Use,Not Evaluated,Will Conform,48.0,0
5.0,OH,ACTIVE,STRUCTURE,0.0,503.0,OWNED,1977-01-01,Field Not In Use,Not Evaluated,Will Conform,48.0,0
5.0,OH,ACTIVE,BUILDING,23982.0,59.0,OWNED,1995-01-01,Field Not In Use,Not Evaluated,Will Conform,30.0,0
5.0,OH,ACTIVE,BUILDING,429906.00000000006,373.0,OWNED,2002-08-01,Field Not In Use,Not Evaluated,Will Conform,23.0,3
5.0,OH,ACTIVE,BUILDING,31672.0,80.0,OWNED,2002-10-01,Field Not In Use,Not Evaluated,Will Conform,23.0,0
5.0,OH,ACTIVE,BUILDING,60575.0,168.0,OWNED,1998-06-15,Field Not In Use,Not Evaluated,Will Conform,27.0,0
5.0,OH,ACTIVE,BUILDING,202274.0,63.0,OWNED,2052-01-01,Field Not In Use,Not Evaluated,Will Conform,-27.0,0
5.0,OH,ACTIVE,BUILDING,60176.0,17.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,8100.000000000004,24.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,3464.0,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,22213.0,72.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,3500.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,2335.0,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,15000.0,44.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,2725.0000000000036,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,3384.9999999999964,6.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,6020.0,17.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,5421.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,31823.0,66.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,4778.0,33.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,62500.0,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,23765.0,133.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,19508.0,49.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,45835.0,4.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,62739.0,9.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,16437.0,35.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,7822.0,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,2640.0000000000036,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,27101.0,30.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,33387.0,145.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,3509.0,36.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,7108.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,5901.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,1000.0,2.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,57017.0,73.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,39047.0,21.0,LEASED,2000-01-01,Field Not In Use,National Register Listed,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,20433.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,69529.0,20.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,8331.0,27.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,42091.0,24.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,8824.0,16.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
5.0,OH,ACTIVE,BUILDING,2266.0000000000036,4.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,23388.0,2.999999999999993,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,5076.0,29.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,5000.0,25.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,26237.0,39.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,6287.0,20.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,6768.0,26.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,108850.0,393.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,7580.0,24.0,LEASED,1999-04-01,Field Not In Use,Not Evaluated,Yes,26.0,0
5.0,OH,ACTIVE,BUILDING,8734.0,38.0,LEASED,2001-03-23,Field Not In Use,Not Evaluated,Yes,24.0,0
5.0,OH,ACTIVE,BUILDING,4206.0,6.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,33299.0,9.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,326000.0,20.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,3
5.0,OH,ACTIVE,BUILDING,1587.0,2.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,4947.0,10.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,210780.0,45.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,36166.0,27.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,5954.999999999996,30.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,7362.0,36.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,4600.0,24.0,LEASED,2002-04-01,Field Not In Use,Not Evaluated,Yes,23.0,0
5.0,OH,ACTIVE,BUILDING,7892.0,44.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,9899.999999999996,49.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,5639.0,26.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,6897.0,39.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,7797.0,32.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,12164.0,10.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,2324.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,22218.0,15.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,7586.0,0.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,4965.0,6.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Yes,25.0,0
5.0,OH,ACTIVE,BUILDING,57967.0,440.0,LEASED,2000-01-01,Field Not In Use,Not Evaluated,Will Conform,25.0,0
